"codigo_uc","nome_uc","ano_criacao","tempo_uc","municipio","uf","bioma","desmatamento_antes","desmatamento_depois"
"0000.33.2269","RESERVA PARTICULAR DO PATRIMÔNIO NATURAL BELLO E KERIDA",2008,15,"NOVA FRIBURGO","RJ","Mata Atlântica","0.0925675394308145","0.07633061524118409"
"0000.33.2271","RESERVA PARTICULAR DO PATRIMÔNIO NATURAL WOODSTOCK",2008,15,"NOVA FRIBURGO","RJ","Mata Atlântica","0.0925675394308145","0.07633061524118412"
"0000.33.2272","RESERVA PARTICULAR DO PATRIMÔNIO NATURAL SOLEDADE",2008,15,"NOVA FRIBURGO","RJ","Mata Atlântica","0.0925675394308145","0.0763306152411841"
"0000.33.2288","RESERVA PARTICULAR DO PATRIMÔNIO NATURAL DUAS PEDRAS",2010,13,"NOVA FRIBURGO","RJ","Mata Atlântica","0.1151532373350004","0.053744917336998196"
"0000.33.2296","RESERVA PARTICULAR DO PATRIMÔNIO NATURAL PANAPANÁ",2009,14,"NOVA FRIBURGO","RJ","Mata Atlântica","0.1032759023072444","0.0656222523647542"
"0000.33.2299","RESERVA PARTICULAR DO PATRIMÔNIO NATURAL VALE DO PARAÍSO",2009,14,"NOVA FRIBURGO","RJ","Mata Atlântica","0.1032759023072444","0.06562225236475419"
"0000.33.2300","RESERVA PARTICULAR DO PATRIMÔNIO NATURAL SÍTIO DA LUZ",2009,14,"NOVA FRIBURGO","RJ","Mata Atlântica","0.1032759023072444","0.0656222523647542"
"0000.33.2302","RESERVA PARTICULAR DO PATRIMÔNIO NATURAL BACCHUS",2009,14,"NOVA FRIBURGO","RJ","Mata Atlântica","0.1032759023072444","0.06562225236475419"
"0000.33.2341","RESERVA PARTICULAR DO PATRIMÔNIO NATURAL SÃO JOSÉ",2010,13,"NOVA FRIBURGO","RJ","Mata Atlântica","0.1151532373350004","0.053744917336998196"
"0000.33.2342","RESERVA PARTICULAR DO PATRIMÔNIO NATURAL CARPI",2010,13,"NOVA FRIBURGO","RJ","Mata Atlântica","0.1151532373350004","0.053744917336998196"
"0000.00.2164","RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RESERVA DO SOSSEGO I",2007,16,"NOVA FRIBURGO","RJ","Mata Atlântica","0.0818591765543846","0.08703897811761402"
"0000.00.2165","RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RESERVA DO SOSSEGO II",2007,16,"NOVA FRIBURGO","RJ","Mata Atlântica","0.0818591765543846","0.087038978117614"
"0000.33.2892","RESERVA PARTICULAR DO PATRIMÔNIO NATURAL TERRA DO SOL E DA LUA",2012,11,"NOVA FRIBURGO","RJ","Mata Atlântica","0.1318536678831589","0.0370444867888397"
"0000.33.2949","RESERVA PARTICULAR DO PATRIMÔNIO NATURAL NÊGA FULÔ",2012,11,"NOVA FRIBURGO","RJ","Mata Atlântica","0.1318536678831589","0.037044486788839696"
"0000.33.3641","RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RESERVA ECOLÓGICA RIO BONITO DE LUMIAR",2017,6,"NOVA FRIBURGO","RJ","Mata Atlântica","0.1528882165072677","0.0160099381647309"
"0000.33.4097","RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RAIBERT",2019,4,"NOVA FRIBURGO","RJ","Mata Atlântica","0.1611933645065547","0.0077047901654439"
"0000.33.4098","RESERVA PARTICULAR DO PATRIMÔNIO NATURAL CANTO DA CORUJA",2019,4,"NOVA FRIBURGO","RJ","Mata Atlântica","0.1611933645065547","0.0077047901654439"
"0000.33.4613","RESERVA PARTICULAR DO PATRIMÔNIO NATURAL CAIUÁ",2021,2,"NOVA FRIBURGO","RJ","Mata Atlântica","0.16414644863926312","0.0047517060327355"
"0000.00.3089","RESERVA PARTICULAR DO PATRIMÔNIO NATURAL ALTO DA BOA VISTA - RESGATE VIII",2012,11,"NOVA FRIBURGO","RJ","Mata Atlântica","0.1318536678831589","0.037044486788839696"
"0000.00.2235","RESERVA PARTICULAR DO PATRIMÔNIO NATURAL VILLA SÃO ROMÃO",2009,14,"NOVA FRIBURGO","RJ","Mata Atlântica","0.10327590230724437","0.0656222523647542"
"0000.00.4492","RESERVA PARTICULAR DO PATRIMÔNIO NATURAL SÍTIO PAIQUERÊ",2002,21,"NOVA IGUAÇU","RJ","Mata Atlântica","0.0017129905752681","0.0404606929184668"
"0000.00.1179","RESERVA PARTICULAR DO PATRIMÔNIO NATURAL CEC/TINGUÁ",2002,21,"NOVA IGUAÇU","RJ","Mata Atlântica","0.0017129905752681","0.04046069291846681"
"0350.33.1871","ÀREA DE PROTEÇÃO AMBIENTAL RIO D´OURO",2004,19,"NOVA IGUAÇU","RJ","Mata Atlântica","0.0051389717258043","0.0370347117679306"
"0350.33.1875","ÁREA DE PROTEÇÃO AMBIENTAL MORRO AGUDO",2004,19,"NOVA IGUAÇU","RJ","Mata Atlântica","0.0051389717258043","0.0370347117679306"
"0000.33.2805","ÁREA DE PROTEÇÃO AMBIENTAL DO ALTO IGUAÇU",2013,10,"NOVA IGUAÇU","RJ","Mata Atlântica","0.08048748573916348","0.05060051216782071"
"0350.33.1876","ÀREA DE PROTEÇÃO AMBIENTAL TINGUAZINHO",2004,19,"NOVA IGUAÇU","RJ","Mata Atlântica","0.0051389717258043","0.037034711767930606"
"0350.33.1872","ÁREA DE PROTEÇÃO AMBIENTAL GUANDÚ-AÇU",2004,19,"NOVA IGUAÇU","RJ","Mata Atlântica","0.0051389717258043","0.037034711767930585"
"0350.33.1878","ÁREA DE PROTEÇÃO AMBIENTAL JACERUBA",2004,19,"NOVA IGUAÇU","RJ","Mata Atlântica","0.0051389717258043","0.037034711767930606"
"0350.33.1879","ÀREA DE PROTEÇÃO AMBIENTAL DE TINGUÁ",2004,19,"NOVA IGUAÇU","RJ","Mata Atlântica","0.0051389717258043","0.0370347117679306"
"0350.33.2749","AREA DE PROTEÇÃO AMBIENTAL POSSE/GUARITA",2012,11,"NOVA IGUAÇU","RJ","Mata Atlântica","0.026501278929973403","0.0156724045637615"
"0350.33.1873","ÀREA DE PROTEÇÃO AMBIENTAL RETIRO",2004,19,"NOVA IGUAÇU","RJ","Mata Atlântica","0.0051389717258043","0.0370347117679306"
"0000.33.0735","ÁREA DE PROTEÇÃO AMBIENTAL DE GERICINÓ/MENDANHA",2005,18,"NOVA IGUAÇU","RJ","Mata Atlântica","0.0572896111578328","0.17565960227616412"
"0000.33.1512","AREA DE PROTEÇÃO AMBIENTAL DO RIO GUANDU",2007,16,"NOVA IGUAÇU","RJ","Mata Atlântica","0.19268576352560546","0.23966485546883562"
"0000.33.2904","PARQUE ESTADUAL DO MENDANHA",2013,10,"NOVA IGUAÇU","RJ","Mata Atlântica","0.1393823592390623","0.0935628334793622"
"0000.15.1029","ÁREA DE PROTEÇÃO AMBIENTAL DO LAGO DE TUCURUI",2002,22,"NOVA IPIXUNA","PA","Amazônia","0","245.8776711428832"
"0618.51.3153","PARQUE NATURAL MUNICIPAL UIRAPURU",2008,16,"NOVA LACERDA","MT","Cerrado","18.363157578006","2.7588933305856624"
"0618.51.3153","PARQUE NATURAL MUNICIPAL UIRAPURU",2008,16,"NOVA LACERDA","MT","Amazônia","18.363157578006","2.7588933305856624"
"4480.31.4258","MONUMENTO NATURAL MUNICIPAL MORRO DO ELEFANTE",2013,10,"NOVA LIMA","MG","Mata Atlântica","0.1673436683104304","0.1282886506339811"
"0000.00.1306","RESERVA PARTICULAR DO PATRIMÔNIO NATURAL DOS FEIXOS",2002,21,"NOVA LIMA","MG","Mata Atlântica","0.0107503113434695","0.284882007600942"
"4480.31.2798","PARQUE NATURAL MUNICIPAL REGO DOS CARRAPATOS",2012,11,"NOVA LIMA","MG","Mata Atlântica","0.1567325608735014","0.1388997580709101"
"4480.31.4254","MONUMENTO NATURAL MUNCIPAL MORRO DO PIRES",2013,10,"NOVA LIMA","MG","Mata Atlântica","0.16734366831043038","0.1282886506339811"
"4480.31.4256","MONUMENTO NATURAL SERRA DA CALÇADA",2013,10,"NOVA LIMA","MG","Mata Atlântica","0.16734366831043038","0.1282886506339811"
"0000.00.3136","PARQUE NACIONAL DA SERRA DO GANDARELA",2014,9,"NOVA LIMA","MG","Mata Atlântica","2.123767012555557","0.8661329576045347"
"4480.31.4272","PARQUE NATURAL MUNICIPAL DE FECHOS",2015,8,"NOVA LIMA","MG","Mata Atlântica","0.1968839426797974","0.09874837626461411"
"4480.31.4259","MONUMENTO NATURAL MUNCIPAL SERRA DO SOUZA",2013,10,"NOVA LIMA","MG","Mata Atlântica","0.1673436683104304","0.1282886506339811"
"0000.51.2790","RESERVA PARTICULAR DO PATRIMÔNIO NATURAL FAZENDA LOANDA",2011,13,"NOVA MARINGÁ","MT","Amazônia","31.7364756032851","7.198874486731653"
"0000.51.2790","RESERVA PARTICULAR DO PATRIMÔNIO NATURAL FAZENDA LOANDA",2011,13,"NOVA MARINGÁ","MT","Cerrado","31.7364756032851","7.198874486731654"
"6224.51.4623","PARQUE NATURAL MUNICIPAL O SEMEADOR",2023,1,"NOVA MUTUM","MT","Cerrado","21.611896360119964","0.18820988257342308"
"6224.51.4623","PARQUE NATURAL MUNICIPAL O SEMEADOR",2023,1,"NOVA MUTUM","MT","Amazônia","21.611896360119964","0.18820988257342308"
"0000.52.3991","ESTAÇÃO ECOLÓGICA CHAPADA DE NOVA ROMA",2017,7,"NOVA ROMA","GO","Cerrado","3.012413719854641","0.39148487670983745"
"0000.43.1987","ÁREA DE PROTEÇÃO AMBIENTAL ESTADUAL DELTA DO JACUÍ",2005,18,"NOVA SANTA RITA","RS","Mata Atlântica","0.8641909599858223","1.7017414191598061"
"0000.43.1987","ÁREA DE PROTEÇÃO AMBIENTAL ESTADUAL DELTA DO JACUÍ",2005,18,"NOVA SANTA RITA","RS","Pampa","0.8641909599858222","1.7017414191598057"
"0000.00.4524","RESERVA PARTICULAR DO PATRIMÔNIO NATURAL PRIMA LUNA I",2014,9,"NOVA TRENTO","SC","Mata Atlântica","0.19097385889610732","0.0308522275212797"
"0000.00.3670","RESERVA PARTICULAR DO PATRIMÔNIO NATURAL JORGE LUIZ ORSI",2016,7,"NOVA TRENTO","SC","Mata Atlântica","0.1966088509140042","0.025217235503382802"
"0000.42.3516","RESERVA PARTICULAR DO PATRIMÔNIO NATURAL ESTADUAL CB - CARTONAGEM BATISTENSE",2019,4,"NOVA TRENTO","SC","Mata Atlântica","0.21895809353870932","0.0028679928786777"
"0000.42.3959","RESERVA PARTICULAR DO PATRIMÔNIO NATURAL ESTADUAL RESERVA AMBIENTAL S. SANTOS",2017,6,"NOVA TRENTO","SC","Mata Atlântica","0.19846984136607562","0.0233562450513114"
"0000.00.2117","RESERVA PARTICULAR DO PATRIMÔNIO NATURAL GRUTINHA",2009,14,"NOVA TRENTO","SC","Mata Atlântica","0.1710725165752076","0.0507535698421794"
"0000.00.2156","RESERVA PARTICULAR DO PATRIMÔNIO NATURAL PRATI",2010,13,"NOVA VENÉCIA","ES","Mata Atlântica","1.7873827805509548","0.11311587625473761"
"0000.00.2130","RESERVA PARTICULAR DO PATRIMÔNIO NATURAL LEMKE",2010,13,"NOVA VENÉCIA","ES","Mata Atlântica","1.7873827805509546","0.11311587625473761"
"1160.42.4140","PARQUE NATURAL MUNICIPAL XOKLENG",2020,3,"NOVA VENEZA","SC","Mata Atlântica","0.0889437764390499","0.0054853763814468"
"0000.00.1808","RESERVA EXTRATIVISTA DE CASSURUBÁ",2009,14,"NOVA VIÇOSA","BA","Mata Atlântica","0.6862422675442345","0.5639271277868387"
"0000.00.1808","RESERVA EXTRATIVISTA DE CASSURUBÁ",2009,14,"NOVA VIÇOSA","BA","Área Marinha","0.6862422675442343","0.5639271277868388"
"0000.00.3693","RESERVA EXTRATIVISTA BAIXO RIO BRANCO-JAUAPERI",2018,6,"NOVO AIRÃO","AM","Amazônia","13.38116188254527","4.7783450531907645"
"0000.13.1730","RESERVA DE DESENVOLVIMENTO SUSTENTÁVEL DO RIO NEGRO",2008,16,"NOVO AIRÃO","AM","Amazônia","13.186511860132397","1.6573940075414555"
"0320.13.4139","PARQUE MUNICIPAL DA CACIMBA",2020,4,"NOVO AIRÃO","AM","Amazônia","1.2789165345549849","0.0374299118471427"
"0000.00.3410","PARQUE NACIONAL DO ACARI",2016,8,"NOVO ARIPUANÃ","AM","Amazônia","37.05537396287072","41.40179910003121"
"0000.00.0284","PARQUE NACIONAL DOS CAMPOS AMAZÔNICOS",2006,18,"NOVO ARIPUANÃ","AM","Amazônia","0","154.08671341977546"
"0000.00.3409","FLORESTA NACIONAL DO ARIPUANÃ",2016,8,"NOVO ARIPUANÃ","AM","Amazônia","49.797376149436424","49.656688888754765"
"0000.00.3411","RESERVA BIOLÓGICA DO MANICORÉ",2016,8,"NOVO ARIPUANÃ","AM","Amazônia","28.639393170932895","25.17322512285062"
"0000.13.1977","RESERVA DE DESENVOLVIMENTO SUSTENTAVEL DO RIO MADEIRA",2006,18,"NOVO ARIPUANÃ","AM","Amazônia","0","53.81261829378351"
"0000.13.1573","RESERVA DE DESENVOLVIMENTO SUSTENTÁVEL DO JUMA",2006,18,"NOVO ARIPUANÃ","AM","Amazônia","0","53.81261829378351"
"1520.52.4156","ÁREA DE PROTEÇÃO AMBIENTAL NOVO BRASIL",2021,3,"NOVO BRASIL","GO","Cerrado","0.7463119696576868","0.029420982033475603"
"0000.31.2612","ÁREA DE PROTEÇÃO AMBIENTAL DO ALTO DO MUCURI",2011,13,"NOVO CRUZEIRO","MG","Mata Atlântica","7.056171944768683","2.802836048576497"
"0000.31.2612","ÁREA DE PROTEÇÃO AMBIENTAL DO ALTO DO MUCURI",2011,13,"NOVO CRUZEIRO","MG","Cerrado","7.056171944768684","2.802836048576497"
"6259.50.4458","ÁREA DE PROTEÇÃO AMBIENTAL DA SUB-BACIA DO RIO IVINHEMA",2014,9,"NOVO HORIZONTE DO SUL","MS","Mata Atlântica","0.08094046493445062","0.0104435308036192"
"0000.51.1924","RESERVA PARTICULAR DO PATRIMÔNIO NATURAL CRISTALINO III",2007,17,"NOVO MUNDO","MT","Amazônia","0","26.938774687011716"
"0000.51.2045","RESERVA PARTICULAR DO PATRIMÔNIO NATURAL CRISTALINO I",2011,13,"NOVO MUNDO","MT","Amazônia","24.772539154263544","2.166235532748173"
"0000.00.2664","RESERVA PARTICULAR DO PATRIMÔNIO NATURAL ALMIRANTE RENATO DE MIRANDA MONTEIRO",2011,12,"NOVO ORIENTE","CE","Caatinga","2.6288736044091534","0.33373036081521773"
"0000.00.0264","PARQUE NACIONAL DO RIO NOVO",2006,18,"NOVO PROGRESSO","PA","Amazônia","0","147.8091734377364"
"0000.00.0266","FLORESTA NACIONAL DO JAMANXIM",2006,18,"NOVO PROGRESSO","PA","Amazônia","0","147.80917343773635"
"0000.00.0216","RESERVA BIOLÓGICA NASCENTES DA SERRA DO CACHIMBO",2005,19,"NOVO PROGRESSO","PA","Amazônia","0","201.3403145091756"
"0000.00.0268","ÁREA DE PROTEÇÃO AMBIENTAL DO TAPAJÓS",2006,18,"NOVO PROGRESSO","PA","Amazônia","0","188.7348404012588"
"0000.15.1029","ÁREA DE PROTEÇÃO AMBIENTAL DO LAGO DE TUCURUI",2002,22,"NOVO REPARTIMENTO","PA","Amazônia","0","245.87767114288314"
"0000.15.1031","RESERVA DE DESENVOLVIMENTO SUSTENTÁVEL PUCURUÍ - ARARÃO",2002,22,"NOVO REPARTIMENTO","PA","Amazônia","0","97.81024823153113"
"0000.15.1030","RESERVA DE DESENVOLVIMENTO SUSTENTÁVEL ALCOBAÇA",2002,22,"NOVO REPARTIMENTO","PA","Amazônia","0","97.81024823153113"
"0000.15.1038","FLORESTA ESTADUAL DO PARU",2006,18,"ÓBIDOS","PA","Amazônia","0","102.91132707083808"
"0000.15.1037","FLORESTA ESTADUAL DO TROMBETAS",2006,18,"ÓBIDOS","PA","Amazônia","0","102.9113270708381"
"0000.15.1034","ESTAÇÃO ECOLÓGICA DO GRÃO PARÁ",2006,18,"ÓBIDOS","PA","Amazônia","0","99.40283775918496"
"0000.00.0273","RESERVA EXTRATIVISTA ARIÓCA PRUANÃ",2005,19,"OEIRAS DO PARÁ","PA","Amazônia","0","8.223992497968833"
"0000.16.0885","FLORESTA ESTADUAL DO AMAPÁ",2006,18,"OIAPOQUE","AP","Amazônia","0","16.962335320908924"
"0000.00.0187","PARQUE NACIONAL MONTANHAS DO TUMUCUMAQUE",2002,22,"OIAPOQUE","AP","Amazônia","0","30.129960102274158"
"0000.31.3808","PARQUE ESTADUAL SERRA NEGRA DA MANTIQUEIRA",2018,5,"OLARIA","MG","Mata Atlântica","0.5149030097842071","0.021551757352996602"
"0000.00.4581","PARQUE NACIONAL DA SERRA DO TEIXEIRA",2023,0,"OLHO D'ÁGUA","PB","Caatinga","4.558247213200808","0.19233090409009657"
"0000.00.1812","MONUMENTO NATURAL DO RIO SÃO FRANCISCO",2009,14,"OLHO D'ÁGUA DO CASADO","AL","Caatinga","2.073676466544049","1.512164977056229"
"0000.00.0157","PARQUE NACIONAL DAS SEMPRE-VIVAS",2002,22,"OLHOS-D'ÁGUA","MG","Cerrado","1.8947299071024264","11.267638150471496"
"9600.26.4570","ARIE MANGUE DE SANTA TERESA",2005,18,"OLINDA","PE","Mata Atlântica","0.0077356712673092","0.01290150641472489"
"9600.26.4569","ÁREA DE PROTEÇÃO AMBIENTAL NASCENTES DA ZONA RURAL",2014,9,"OLINDA","PE","Mata Atlântica","0.019461330368494675","0.0011758473135394158"
"9600.26.4568","ARIE DE HORTO D'EL REY",2005,18,"OLINDA","PE","Mata Atlântica","0.0077356712673092","0.01290150641472489"
"0000.15.1034","ESTAÇÃO ECOLÓGICA DO GRÃO PARÁ",2006,18,"ORIXIMINÁ","PA","Amazônia","0","99.40283775918502"
"0000.15.1035","FLORESTA ESTADUAL DE FARO",2006,18,"ORIXIMINÁ","PA","Amazônia","0","19.40654803413064"
"1530.52.3820","PARQUE NATURAL MUNICIPAL ELI BASTOS",2018,6,"ORIZONA","GO","Cerrado","2.401333720521098","0.2713251430212405"
"0000.27.2691","RESERVA PARTICULAR DO PATRIMÔNIO NATURAL JOSÉ ABDON MALTA MARQUES",2009,14,"OURO BRANCO","AL","Caatinga","0.8969057624748333","0.0259283459222688"
"0000.27.4375","ÁREA DE PROTEÇÃO AMBIENTAL DA SERRA DA CAIÇARA",2022,1,"OURO BRANCO","AL","Caatinga","3.656793296701603","0.040334977559330805"
"0000.31.2621","MONUMENTO NATURAL ESTADUAL DE ITATIAIA",2009,14,"OURO BRANCO","MG","Mata Atlântica","0.4029192262477836","0.4368552721460652"
"0000.31.2619","PARQUE ESTADUAL SERRA DO OURO BRANCO",2009,14,"OURO BRANCO","MG","Mata Atlântica","0.40291922624778365","0.4368552721460653"
"0000.31.4748","RESERVA PARTICULAR DO PATRIMÔNIO NATURAL VALE VERDE",2012,11,"OURO PRETO","MG","Mata Atlântica","0.4983708368119239","0.24432938975130378"
"0000.31.2619","PARQUE ESTADUAL SERRA DO OURO BRANCO",2009,14,"OURO PRETO","MG","Mata Atlântica","0.4029192262477836","0.4368552721460652"
"4610.31.3160","MONUMENTO NATURAL MUNICIPAL ARQUELÓGICO DO MORRO DA QUEIMADA",2008,15,"OURO PRETO","MG","Mata Atlântica","0.24357267184622672","0.49912755471700104"
"0000.31.2621","MONUMENTO NATURAL ESTADUAL DE ITATIAIA",2009,14,"OURO PRETO","MG","Mata Atlântica","0.4029192262477837","0.43685527214606523"
"4610.31.2642","PARQUE NATURAL MUNICIPAL DO HORTO DOS CONTOS",2008,15,"OURO PRETO","MG","Mata Atlântica","0.24357267184622672","0.49912755471700104"
"0000.00.3136","PARQUE NACIONAL DA SERRA DO GANDARELA",2014,9,"OURO PRETO","MG","Mata Atlântica","2.123767012555557","0.8661329576045351"
"4610.31.2636","PARQUE NATURAL MUNICIPAL DE CACHOEIRA DO CAMPO",2012,11,"OURO PRETO","MG","Mata Atlântica","0.49837083681192396","0.24432938975130375"
"4610.31.2614","MONUMENTO NATURAL MUNICIPAL GRUTA NOSSA SENHORA DA LAPA",2011,12,"OURO PRETO","MG","Mata Atlântica","0.43533038730876683","0.3073698392544609"
"0000.31.0896","FLORESTA ESTADUAL DO UAIMII",2003,20,"OURO PRETO","MG","Mata Atlântica","0.0599045191240276","0.6827957074392003"
"0000.35.0870","PARQUE ESTADUAL DO RIO PEIXE",2002,21,"OURO VERDE","SP","Mata Atlântica","0.001018280860169151","0.015162406006653374"
"0000.52.0353","ÁREA DE PROTEÇÃO AMBIENTAL JOÃO LEITE",2002,22,"OURO VERDE DE GOIÁS","GO","Cerrado","0.21912452299997195","1.654475224952815"
"0000.29.3472","RESERVA PARTICULAR DO PATRIMÔNIO NATURAL TOCA DOS OSSOS",2016,7,"OUROLÂNDIA","BA","Caatinga","2.232886479780794","0.1069394948728365"
"1550.52.3594","ÁREA DE PRESERVAÇÃO AMBIENTAL DO CÓRREGO DA LAGOA",2017,7,"OUVIDOR","GO","Cerrado","0.6103216738927286","0.0649117781478534"
"0000.23.4866","PARQUE ESTADUAL DAS ÁGUAS",2022,1,"PACAJUS","CE","Caatinga","3.2960022765641677","0.12477942538540339"
"0000.23.0963","PARQUE ESTADUAL DO COCÓ",2017,6,"PACATUBA","CE","Caatinga","0.7876007576124927","0.2097888291210141"
"0000.23.4866","PARQUE ESTADUAL DAS ÁGUAS",2022,1,"PACATUBA","CE","Caatinga","3.296002276564169","0.1247794253854034"
"0000.00.2665","RESERVA PARTICULAR DO PATRIMÔNIO NATURAL PASSAREDO",2012,11,"PACOTI","CE","Caatinga","0.058385872590743404","0.03311061971612353"
"0000.00.2140","RESERVA PARTICULAR DO PATRIMÔNIO NATURAL NATURAL SERRA DA PACAVIRA",2008,15,"PACOTI","CE","Caatinga","0.03186039145388821","0.05963610085297873"
"0000.00.0023","ÁREA DE PROTEÇÃO AMBIENTAL DO PLANALTO CENTRAL",2002,22,"PADRE BERNARDO","GO","Cerrado","0.5746162967819136","12.590427409140215"
"4630.31.2710","PARQUE NATURAL MUNICIPAL DA BIQUINHA",2012,11,"PADRE PARAÍSO","MG","Mata Atlântica","0.4744564890764204","0.19977239519912451"
"0000.42.4147","RESERVA PARTICULAR DO PATRIMÔNIO NATURAL ESTADUAL VALDIR BALDIN",2020,3,"PAIAL","SC","Mata Atlântica","0.008553319138789105","0.0002737177019147"
"0000.42.3960","RESERVA PARTICULAR DO PATRIMÔNIO NATURAL ESTADUAL COMPLEXO SERRA DA FAROFA",2014,9,"PAINEL","SC","Mata Atlântica","1.0634779384249602","0.33044965519542413"
"4650.31.2822","PARQUE NATURAL MUNICIPAL DONA ZIZA",2006,18,"PAINS","MG","Cerrado","0.08945375453599999","0.09264905403776569"
"0000.22.4991","ÁREA DE PROTEÇÃO AMBIENTAL DO VALE DOS BURITIS E CARNAUBAIS",2025,-2,"PAJEÚ DO PIAUÍ","PI","Caatinga","3.458493896941716","0"
"0000.42.4146","RESERVA PARTICULAR DO PATRIMÔNIO NATURAL ESTADUAL SONHO AZUL",2020,3,"PALHOÇA","SC","Área Marinha","0.11501084827772991","0.004394037259119601"
"0000.42.3963","ÁREA DE PROTEÇÃO AMBIENTAL DO ENTORNO COSTEIRO",2009,14,"PALHOÇA","SC","Área Marinha","0.1278290054228852","0.11468326121998361"
"0000.42.3963","ÁREA DE PROTEÇÃO AMBIENTAL DO ENTORNO COSTEIRO",2009,14,"PALHOÇA","SC","Mata Atlântica","0.12782900542288522","0.1146832612199836"
"0000.42.4146","RESERVA PARTICULAR DO PATRIMÔNIO NATURAL ESTADUAL SONHO AZUL",2020,3,"PALHOÇA","SC","Mata Atlântica","0.11501084827772991","0.0043940372591196"
"0000.00.0261","ESTAÇÃO ECOLÓGICA DA MATA PRETA",2005,18,"PALMAS","PR","Mata Atlântica","2.080773565714979","3.0171659478443904"
"0000.00.0278","REFÚGIO DE VIDA SILVESTRE DOS CAMPOS DE PALMAS",2006,17,"PALMAS","PR","Mata Atlântica","2.748883298883845","2.8261671836040723"
"0000.41.0552","PARQUE ESTADUAL DE PALMAS",2007,16,"PALMAS","PR","Mata Atlântica","2.646208322801206","1.673030502156467"
"1000.17.4995","PARQUE NATURAL MUNICIPAL PAPAGAIO GALEGO",2024,0,"PALMAS","TO","Cerrado","3.354672236176253","0.0731274382919443"
"0000.29.2016","REFUGIO DE VIDA SILVESTRE DA SERRA DOS MONTES ALTOS",2010,13,"PALMAS DE MONTE ALTO","BA","Caatinga","4.89972571666221","2.3751727158551574"
"0000.17.1492","ÁREA DE PROTEÇÃO AMBIENTAL LAGO DE SÃO SALVADOR DO TOCANTINS, PARANÃ E PALMEIRÓPOLIS",2002,22,"PALMEIRÓPOLIS","TO","Cerrado","1.2920407798441422","23.11702333723536"
"1580.52.3856","ÁREA DE PROTEÇÃO AMBIENTAL PALMELO",2018,6,"PALMELO","GO","Cerrado","0.0312502958264067","0.003017445014154051"
"1600.52.3860","ÁREA DE PROTEÇÃO AMBIENTAL PANAMÁ",2018,6,"PANAMÁ","GO","Cerrado","0.18580381515317218","0.0071323560833657"
"0000.00.0181","MONUMENTO NATURAL DOS PONTÕES CAPIXABAS",2002,21,"PANCAS","ES","Mata Atlântica","0.0291888186996288","0.2797974272750594"
"0000.27.3462","RESERVA PARTICULAR DO PATRIMÔNIO NATURAL MATO DA ONÇA",2015,8,"PÃO DE AÇÚCAR","AL","Caatinga","0.6164217840856512","0.0910614572549987"
"0000.31.4730","RESERVA PARTICULAR DO PATRIMÔNIO NATURAL SERRA DO FACÃO",2019,5,"PARÁ DE MINAS","MG","Mata Atlântica","0.22930234587328252","0.0243086818319067"
"0000.31.4730","RESERVA PARTICULAR DO PATRIMÔNIO NATURAL SERRA DO FACÃO",2019,5,"PARÁ DE MINAS","MG","Cerrado","0.2293023458732825","0.024308681831906702"
"0360.33.1991","PARQUE NATURAL MUNICIPAL DO CURIÓ",2002,21,"PARACAMBI","RJ","Mata Atlântica","0.0009772975106185","0.015398077982706329"
"0000.33.2304","RESERVA PARTICULAR DO PATRIMÔNIO NATURAL ESTELA",2009,14,"PARACAMBI","RJ","Mata Atlântica","0.008391141940645601","0.007984233552679227"
"0000.33.2894","RESERVA PARTICULAR DO PATRIMÔNIO NATURAL GROTA DO SOSSEGO",2013,10,"PARACAMBI","RJ","Mata Atlântica","0.008984585534846129","0.0073907899584787"
"0000.33.1512","AREA DE PROTEÇÃO AMBIENTAL DO RIO GUANDU",2007,16,"PARACAMBI","RJ","Mata Atlântica","0.1926857635256054","0.23966485546883554"
"0000.31.2329","PARQUE ESTADUAL DE PARACATU",2011,13,"PARACATU","MG","Cerrado","11.771593731728526","3.178132307857426"
"0000.33.3549","REFÚGIO DE VIDA SILVESTRE ESTADUAL DO MÉDIO PARAÍBA",2016,7,"PARAÍBA DO SUL","RJ","Mata Atlântica","0.6820496949931698","0.12067583442765914"
"3560.35.2836","PARQUE NATURAL MUNICIPAL DOUTOR RUI CALAZANS DE ARAÚJO",2002,21,"PARAIBUNA","SP","Mata Atlântica","0.0166020893623183","0.2711786403875723"
"0000.50.2753","RESERVA PARTICULAR DO PATRIMÔNIO NATURAL PONTE DE PEDRA",2004,20,"PARAÍSO DAS ÁGUAS","MS","Cerrado","1.5547868934744296","1.8917960967326346"
