codigo_uc;bioma;area
0300.51.4905;Cerrado;48775.0
0300.51.4907;Cerrado;9225.0
0300.51.4911;Cerrado;15451.0
0301.26.4637;Caatinga;11.0
0305.51.3875;Amazônia;21.0
0308.35.4799;Mata Atlântica;227.0
0310.33.2943;Mata Atlântica;1171.0
0320.13.4139;Amazônia;7.0
0320.32.2054;Mata Atlântica;2355.0
0320.32.2054;Área Marinha;2.0
0320.35.4067;Cerrado;8.0
0320.50.1581;Pantanal;1262.0
0320.51.3702;Amazônia;18.0
0325.50.1638;Cerrado;71.0
0325.50.1641;Cerrado;16.0
0325.50.1643;Cerrado;294300.0
0330.21.3485;Cerrado;26.0
0330.33.3156;Mata Atlântica;889.0
0330.33.3156;Área Marinha;7.0
0330.33.3169;Mata Atlântica;526.0
0330.33.3169;Área Marinha;1.0
0330.33.3965;Mata Atlântica;124.0
0330.33.3965;Área Marinha;1.0
0330.33.3968;Mata Atlântica;62.0
0330.33.3969;Mata Atlântica;8675.0
0330.33.3969;Área Marinha;14.0
0330.33.4348;Mata Atlântica;70.0
0332.32.2879;Mata Atlântica;41.0
0332.32.2879;Área Marinha;1.0
0340.51.2832;Cerrado;75446.0
0350.33.1580;Mata Atlântica;1100.0
0350.33.1871;Mata Atlântica;2829.0
0350.33.1872;Mata Atlântica;936.0
0350.33.1873;Mata Atlântica;1030.0
0350.33.1875;Mata Atlântica;245.0
0350.33.1876;Mata Atlântica;1101.0
0350.33.1878;Mata Atlântica;2339.0
0350.33.1879;Mata Atlântica;5331.0
0350.33.2749;Mata Atlântica;29.0
0360.13.3557;Amazônia;3042507.0
0360.33.1991;Mata Atlântica;914.0
0370.23.4218;Caatinga;374.0
0370.41.2596;Mata Atlântica;9.0
0370.41.2597;Mata Atlântica;3.0
0370.50.1509;Cerrado;2.0
0370.50.1509;Mata Atlântica;14.0
0380.33.3524;Mata Atlântica;208.0
0380.33.3524;Área Marinha;6253.0
0385.33.3690;Mata Atlântica;1500.0
0385.33.3728;Mata Atlântica;204.0
0390.15.3461;Amazônia;653.0
0390.33.1516;Mata Atlântica;17.0
0390.33.2043;Mata Atlântica;530.0
0400.50.4247;Mata Atlântica;20.0
0407.33.4817;Mata Atlântica;2547.0
0410.26.2060;Caatinga;18.0
0410.26.2060;Mata Atlântica;334.0
0410.33.3000;Mata Atlântica;6131.0
0412.33.2956;Mata Atlântica;3488.0
0415.33.4110;Mata Atlântica;1905.0
0415.33.4178;Mata Atlântica;720.0
0420.32.2908;Mata Atlântica;36.0
0420.33.3165;Mata Atlântica;2675.0
0420.33.3166;Mata Atlântica;363.0
0430.33.1622;Mata Atlântica;1.0
0430.33.1623;Mata Atlântica;6.0
0430.33.1624;Mata Atlântica;13.0
0430.33.1883;Mata Atlântica;25.0
0430.33.1897;Mata Atlântica;3152.0
0430.50.4331;Cerrado;73960.0
0430.50.4331;Mata Atlântica;41397.0
0430.50.4332;Cerrado;3.0
0435.43.2922;Pampa;1044.0
0440.23.3295;Caatinga;448.0
0440.23.3295;Área Marinha;20.0
0440.23.3900;Caatinga;31.0
0440.43.4293;Mata Atlântica;2690.0
0440.52.4174;Cerrado;341.0
0452.33.2551;Mata Atlântica;98.0
0452.33.2552;Mata Atlântica;1.0
0452.33.2553;Mata Atlântica;843.0
0452.33.2553;Área Marinha;32.0
0455.33.1763;Mata Atlântica;98.0
0455.33.1764;Mata Atlântica;479.0
0455.33.1765;Mata Atlântica;21.0
0455.33.1766;Mata Atlântica;150.0
0455.33.1767;Mata Atlântica;103.0
0455.33.1769;Mata Atlântica;1391.0
0455.33.1777;Mata Atlântica;11493.0
0455.33.1777;Área Marinha;119.0
0455.33.1778;Mata Atlântica;8.0
0455.33.1782;Mata Atlântica;166.0
0455.33.1783;Mata Atlântica;9.0
0455.33.1784;Mata Atlântica;380.0
0455.33.1785;Mata Atlântica;29.0
0455.33.1786;Mata Atlântica;54.0
0455.33.1787;Mata Atlântica;62.0
0455.33.1788;Mata Atlântica;940.0
0455.33.1789;Mata Atlântica;156.0
0455.33.1790;Mata Atlântica;41.0
0455.33.1791;Mata Atlântica;22.0
0455.33.1791;Área Marinha;3.0
0455.33.1793;Mata Atlântica;228.0
0455.33.1793;Área Marinha;41.0
0455.33.1795;Mata Atlântica;5388.0
0455.33.1796;Mata Atlântica;155.0
0455.33.1796;Área Marinha;3.0
0455.33.1797;Mata Atlântica;2715.0
0455.33.1798;Mata Atlântica;113.0
0455.33.1799;Mata Atlântica;50.0
0455.33.1799;Área Marinha;74.0
0455.33.1800;Mata Atlântica;37.0
0455.33.1801;Mata Atlântica;3.0
0455.33.1801;Área Marinha;4.0
0455.33.1802;Mata Atlântica;47.0
0455.33.1803;Mata Atlântica;145.0
0455.33.1803;Área Marinha;2.0
0455.33.1805;Mata Atlântica;8.0
0455.33.1807;Mata Atlântica;2.0
0455.33.1811;Mata Atlântica;88.0
0455.33.1811;Área Marinha;4.0
0455.33.1814;Mata Atlântica;3.0
0455.33.1816;Mata Atlântica;135.0
0455.33.1817;Mata Atlântica;59.0
0455.33.1820;Mata Atlântica;249.0
0455.33.1822;Mata Atlântica;10.0
0455.33.1823;Mata Atlântica;956.0
0455.33.1823;Área Marinha;11.0
0455.33.1824;Mata Atlântica;19.0
0455.33.1824;Área Marinha;11.0
0455.33.1825;Mata Atlântica;109.0
0455.33.1826;Mata Atlântica;82.0
0455.33.1827;Mata Atlântica;793.0
0455.33.1827;Área Marinha;1.0
0455.33.2868;Mata Atlântica;138.0
0455.33.2868;Área Marinha;21.0
0455.33.2903;Mata Atlântica;161.0
0455.33.2903;Área Marinha;43.0
0455.33.4295;Mata Atlântica;3248.0
0455.33.4350;Mata Atlântica;557.0
0455.33.4351;Mata Atlântica;172.0
0455.33.4378;Mata Atlântica;2228.0
0455.33.4379;Mata Atlântica;172.0
0455.52.3827;Cerrado;20.0
0460.42.1913;Mata Atlântica;84.0
0470.33.2921;Mata Atlântica;53.0
0470.33.2947;Mata Atlântica;457.0
0470.33.3805;Mata Atlântica;840.0
0470.33.3806;Mata Atlântica;409.0
0480.33.2912;Mata Atlântica;5376.0
0490.33.3214;Mata Atlântica;1364.0
0490.33.3215;Mata Atlântica;89.0
0490.33.3698;Mata Atlântica;93.0
0490.33.3699;Mata Atlântica;3065.0
0490.33.3699;Área Marinha;3.0
0490.33.3700;Mata Atlântica;530.0
0500.32.2566;Mata Atlântica;2393.0
0500.32.2582;Mata Atlântica;1332.0
0500.32.2583;Mata Atlântica;88.0
0500.32.2586;Mata Atlântica;250.0
0500.32.2728;Mata Atlântica;1061.0
0500.33.4253;Mata Atlântica;1461.0
0500.33.4300;Mata Atlântica;65.0
0500.33.4320;Mata Atlântica;910.0
0503.32.4245;Mata Atlântica;5.0
0505.52.4155;Cerrado;52.0
0510.32.2558;Mata Atlântica;3.0
0510.33.2034;Mata Atlântica;7.0
0510.52.1947;Cerrado;30.0
0515.33.3978;Mata Atlântica;11449.0
0515.33.3979;Mata Atlântica;214.0
0515.51.3801;Amazônia;39.0
0520.32.2778;Mata Atlântica;346.0
0520.32.2888;Mata Atlântica;161.0
0520.32.2915;Mata Atlântica;19.0
0520.32.2920;Mata Atlântica;2593.0
0520.32.2920;Área Marinha;20.0
0520.33.3027;Mata Atlântica;221.0
0520.50.3861;Pantanal;5991.0
0525.51.4307;Cerrado;235.0
0530.32.2644;Mata Atlântica;217.0
0530.32.2645;Mata Atlântica;5.0
0530.32.2646;Mata Atlântica;7.0
0530.32.2647;Mata Atlântica;872.0
0530.32.2648;Mata Atlântica;28.0
0530.32.2649;Mata Atlântica;142.0
0530.32.2650;Mata Atlântica;7.0
0530.32.2651;Mata Atlântica;64.0
0530.32.2652;Mata Atlântica;639.0
0530.32.3813;Mata Atlântica;93.0
0530.32.3814;Mata Atlântica;29.0
0530.32.3815;Mata Atlântica;189.0
0530.32.3815;Área Marinha;1498.0
0535.23.3034;Caatinga;833.0
0535.23.3034;Área Marinha;15223.0
0535.23.3128;Caatinga;1337.0
0535.23.3128;Área Marinha;16774.0
0540.42.1575;Mata Atlântica;4251.0
0540.42.1575;Área Marinha;20.0
0540.42.1839;Mata Atlântica;885.0
0540.42.1839;Área Marinha;34.0
0540.42.1841;Mata Atlântica;1544.0
0540.42.3029;Mata Atlântica;130.0
0540.42.3159;Mata Atlântica;231.0
0540.42.3159;Área Marinha;22.0
0540.42.3430;Mata Atlântica;194.0
0540.42.3430;Área Marinha;27.0
0540.42.3732;Mata Atlântica;720.0
0540.42.3732;Área Marinha;24.0
0540.42.4316;Mata Atlântica;5963.0
0540.42.4316;Área Marinha;5.0
0540.42.4318;Mata Atlântica;111.0
0553.15.4040;Amazônia;46.0
0555.33.3689;Mata Atlântica;2434.0
0558.51.3701;Amazônia;14.0
0560.31.2953;Mata Atlântica;356.0
0570.41.4182;Mata Atlântica;147.0
0570.41.4196;Mata Atlântica;320.0
0570.41.4204;Mata Atlântica;29.0
0570.50.1510;Mata Atlântica;8.0
0570.50.3619;Mata Atlântica;16223.0
0575.33.1662;Mata Atlântica;584.0
0580.33.1895;Mata Atlântica;5361.0
0600.33.3745;Mata Atlântica;4247.0
0600.33.3746;Mata Atlântica;1813.0
0600.33.3747;Mata Atlântica;19621.0
0600.33.3749;Mata Atlântica;268.0
0602.43.4676;Mata Atlântica;22.0
0605.28.4948;Mata Atlântica;1660.0
0605.33.4667;Mata Atlântica;69.0
0605.33.4822;Mata Atlântica;768.0
0605.33.4823;Mata Atlântica;3.0
0605.33.4824;Mata Atlântica;17.0
0605.33.4825;Mata Atlântica;30.0
0605.43.1860;Pampa;1.0
0606.35.4663;Mata Atlântica;13296.0
0606.35.4895;Mata Atlântica;3090.0
0607.32.3065;Mata Atlântica;151.0
0607.51.4567;Cerrado;123.0
0613.15.4050;Amazônia;16.0
0618.51.3153;Cerrado;798.0
0620.33.4390;Mata Atlântica;2.0
0630.33.1568;Mata Atlântica;211.0
0635.50.4330;Cerrado;112885.0
0635.50.4330;Mata Atlântica;17159.0
0637.51.4384;Cerrado;19.0
0660.52.3592;Cerrado;10603.0
0670.31.3127;Mata Atlântica;29.0
0680.15.3564;Amazônia;16122.0
0680.15.3566;Amazônia;167.0
0680.15.3573;Amazônia;126.0
0690.41.2604;Mata Atlântica;10.0
0690.41.2746;Mata Atlântica;4288.0
0690.52.4222;Cerrado;10.0
0704.33.5053;Mata Atlântica;715.0
0704.33.5054;Mata Atlântica;19.0
0710.42.3398;Mata Atlântica;546.0
0719.51.2851;Cerrado;2174.0
0730.23.3720;Caatinga;25.0
0750.25.3853;Mata Atlântica;43.0
0750.35.2662;Mata Atlântica;64.0
0760.35.3854;Mata Atlântica;87.0
0760.51.3738;Cerrado;7.0
0760.52.3855;Cerrado;1294.0
0770.50.4326;Cerrado;2122.0
0770.50.4326;Mata Atlântica;80340.0
0770.50.4328;Mata Atlântica;16897.0
0787.51.4352;Cerrado;28.0
0790.51.3196;Amazônia;106.0
0790.51.3773;Amazônia;90.0
0792.51.3775;Cerrado;12.0
0795.50.4329;Cerrado;32560.0
0795.50.4329;Mata Atlântica;145949.0
0797.50.3546;Mata Atlântica;3037.0
0803.33.4836;Mata Atlântica;1955.0
0803.33.4878;Mata Atlântica;3173.0
0803.33.4903;Mata Atlântica;33.0
0805.51.3616;Amazônia;117.0
0810.24.1851;Mata Atlântica;62.0
0815.52.3865;Cerrado;925.0
0820.42.1865;Mata Atlântica;2015.0
0820.42.1866;Mata Atlântica;10.0
0820.42.1906;Mata Atlântica;20.0
0830.42.3770;Mata Atlântica;2601.0
0830.50.2845;Cerrado;5.0
0830.50.2845;Mata Atlântica;51.0
0830.50.2846;Cerrado;184.0
0830.50.2847;Cerrado;8033.0
0830.52.3878;Cerrado;5251.0
0845.42.2049;Mata Atlântica;52.0
0850.35.3219;Mata Atlântica;5767.0
0850.35.3220;Mata Atlântica;871.0
0850.52.3818;Cerrado;59.0
0860.29.3847;Mata Atlântica;55.0
0860.29.3847;Área Marinha;4.0
0877.43.4785;Mata Atlântica;390.0
0890.42.3401;Mata Atlântica;41.0
0910.42.2923;Mata Atlântica;40492.0
0910.42.2924;Mata Atlântica;391.0
0910.42.2925;Mata Atlântica;498.0
0910.42.2926;Mata Atlântica;142.0
0910.42.2927;Mata Atlântica;345.0
0910.43.4100;Mata Atlântica;117.0
0910.52.3584;Cerrado;5.0
0930.25.1727;Mata Atlântica;168.0
0930.42.3122;Mata Atlântica;234.0
0930.43.4175;Pampa;21.0
0940.41.3551;Mata Atlântica;100.0
0950.35.1570;Mata Atlântica;22295.0
0950.35.2631;Mata Atlântica;107.0
0950.35.2637;Mata Atlântica;136.0
0950.35.2638;Mata Atlântica;945.0
0951.33.4945;Mata Atlântica;13.0
0960.43.4314;Mata Atlântica;15.0
0993.52.3857;Cerrado;108.0
1000.17.4995;Cerrado;18.0
1000.31.2766;Cerrado;516.0
1000.31.2766;Mata Atlântica;4641.0
1000.31.2767;Cerrado;457.0
1000.31.2767;Mata Atlântica;4114.0
1000.31.2768;Cerrado;1420.0
1000.31.2771;Mata Atlântica;3470.0
1001.22.4446;Cerrado;15.0
1007.31.4450;Mata Atlântica;54.0
1040.42.4195;Mata Atlântica;110.0
1050.35.2776;Mata Atlântica;4.0
1130.42.2359;Mata Atlântica;14.0
1160.26.4250;Mata Atlântica;41.0
1160.26.4257;Mata Atlântica;153.0
1160.26.4262;Mata Atlântica;89.0
1160.26.4274;Mata Atlântica;23.0
1160.26.4276;Mata Atlântica;39.0
1160.26.4277;Mata Atlântica;31.0
1160.26.4279;Mata Atlântica;45.0
1160.26.4280;Mata Atlântica;6.0
1160.26.4281;Mata Atlântica;796.0
1160.26.4282;Mata Atlântica;189.0
1160.26.4283;Mata Atlântica;22.0
1160.26.4284;Mata Atlântica;44.0
1160.26.4285;Mata Atlântica;38.0
1160.26.4286;Mata Atlântica;19.0
1160.26.4288;Mata Atlântica;108.0
1160.26.4289;Mata Atlântica;118.0
1160.26.4290;Mata Atlântica;15.0
1160.26.4291;Mata Atlântica;322.0
1160.26.4292;Mata Atlântica;411.0
1160.26.4311;Mata Atlântica;578.0
1160.26.4312;Mata Atlântica;3939.0
1160.26.4339;Mata Atlântica;348.0
1160.26.4339;Área Marinha;116.0
1160.42.4140;Mata Atlântica;3.0
1207.33.4761;Mata Atlântica;858.0
1207.33.4763;Mata Atlântica;4436.0
1207.33.4764;Mata Atlântica;3806.0
1209.32.4875;Mata Atlântica;399.0
1220.21.3605;Cerrado;7.0
1220.29.4135;Caatinga;609.0
1220.52.4151;Cerrado;61.0
1225.52.4138;Cerrado;28.0
1270.52.2800;Cerrado;2419.0
1280.42.4150;Mata Atlântica;75.0
1290.52.3915;Cerrado;693.0
1290.52.3915;Mata Atlântica;898.0
1305.52.4049;Cerrado;37.0
1306.33.4432;Mata Atlântica;92.0
1308.52.3849;Cerrado;2420.0
1340.35.2840;Mata Atlântica;3331.0
1350.42.3626;Mata Atlântica;9.0
1350.43.1976;Mata Atlântica;6897.0
1360.29.2321;Mata Atlântica;427.0
1360.29.3177;Mata Atlântica;10578.0
1405.33.4662;Mata Atlântica;242.0
1405.33.4671;Mata Atlântica;15.0
1405.33.4802;Mata Atlântica;10.0
1405.33.4896;Mata Atlântica;21358.0
1405.33.4901;Mata Atlântica;9.0
1405.52.4227;Cerrado;614.0
1480.24.4081;Caatinga;1.0
1480.52.3787;Cerrado;800.0
1485.26.3281;Mata Atlântica;13.0
1485.26.3281;Área Marinha;334.0
1500.42.2944;Mata Atlântica;7058.0
1500.42.2945;Mata Atlântica;15558.0
1501.43.4618;Mata Atlântica;437.0
1504.33.4856;Mata Atlântica;113.0
1504.33.4857;Mata Atlântica;31.0
1504.33.4858;Mata Atlântica;9.0
1520.52.4156;Cerrado;121.0
1530.52.3820;Cerrado;17.0
1550.52.3594;Cerrado;1807.0
1560.43.1757;Pampa;471.0
1580.42.4310;Mata Atlântica;23843.0
1580.52.3856;Cerrado;451.0
1600.52.3860;Cerrado;65.0
1620.42.4343;Mata Atlântica;6699.0
1680.52.4313;Cerrado;2656.0
1690.43.3508;Mata Atlântica;151.0
1707.21.4942;Cerrado;3.0
1709.15.4587;Amazônia;116.0
1709.15.4588;Amazônia;170.0
1709.15.4588;Área Marinha;210.0
1710.52.3273;Cerrado;361.0
1740.42.4099;Mata Atlântica;1617.0
1750.29.3623;Caatinga;119.0
1750.31.2730;Mata Atlântica;858.0
1750.31.2731;Mata Atlântica;867.0
1750.31.3155;Cerrado;2930.0
1750.31.3155;Mata Atlântica;159.0
1760.43.4194;Mata Atlântica;23.0
1800.31.2869;Mata Atlântica;79.0
1820.42.2340;Mata Atlântica;37.0
1820.43.2320;Mata Atlântica;1449.0
1830.52.3515;Cerrado;3143.0
1850.33.4451;Mata Atlântica;117.0
1850.33.4452;Mata Atlântica;212.0
1850.33.4453;Mata Atlântica;1569.0
1850.43.3207;Área Marinha;24.0
1860.41.4219;Mata Atlântica;260.0
1860.41.4220;Mata Atlântica;200.0
1860.41.4221;Mata Atlântica;307.0
1870.35.3977;Mata Atlântica;2558.0
1870.35.3977;Área Marinha;2.0
1870.35.4298;Mata Atlântica;5406.0
1870.35.4298;Área Marinha;10.0
1870.43.1975;Mata Atlântica;676.0
1880.35.2780;Mata Atlântica;109.0
1880.35.2781;Mata Atlântica;70.0
1880.35.2783;Mata Atlântica;3208.0
1906.29.4810;Caatinga;518.0
1908.43.4894;Mata Atlântica;428.0
1910.52.3858;Cerrado;2120.0
1920.42.2261;Mata Atlântica;509.0
1940.31.4070;Mata Atlântica;16693.0
1940.31.4085;Mata Atlântica;329.0
1990.43.3613;Mata Atlântica;5930.0
2009.32.4539;Mata Atlântica;17.0
2015.17.2792;Cerrado;1458.0
2028.52.4172;Cerrado;149.0
2050.29.3800;Mata Atlântica;30.0
2050.43.1948;Mata Atlântica;614.0
2050.52.4321;Cerrado;155.0
2056.33.4984;Mata Atlântica;314.0
2056.33.4985;Mata Atlântica;234.0
2056.33.4986;Mata Atlântica;301.0
2056.33.4988;Mata Atlântica;260.0
2056.33.4989;Mata Atlântica;358.0
2056.33.4990;Mata Atlântica;154.0
2100.29.3581;Mata Atlântica;268.0
2100.50.4439;Cerrado;151619.0
2190.52.4287;Cerrado;1128.0
2200.29.3803;Mata Atlântica;3311.0
2200.29.3803;Área Marinha;35.0
2200.31.1528;Mata Atlântica;4566.0
2200.31.2837;Mata Atlântica;8875.0
2202.15.4590;Amazônia;17.0
2208.22.4783;Cerrado;7.0
2254.33.4710;Mata Atlântica;2220.0
2300.43.3400;Pampa;943.0
2305.42.4659;Mata Atlântica;153.0
2390.35.3434;Mata Atlântica;7497.0
2420.31.2906;Mata Atlântica;7517.0
2420.31.2941;Mata Atlântica;10704.0
2510.31.3555;Mata Atlântica;43.0
2530.29.3033;Área Marinha;1970.0
2590.35.2246;Mata Atlântica;2071.0
2600.24.4944;Caatinga;314.0
2601.33.4670;Mata Atlântica;216.0
2601.33.4884;Mata Atlântica;7.0
2710.31.4063;Cerrado;4.0
2740.35.4225;Mata Atlântica;7.0
2770.31.2814;Mata Atlântica;40.0
2840.29.3797;Caatinga;375.0
2840.29.3797;Cerrado;4.0
2858.33.4624;Mata Atlântica;2713.0
2858.33.4636;Mata Atlântica;1892.0
2908.33.4969;Mata Atlântica;138.0
2908.33.4973;Mata Atlântica;190.0
2908.33.4976;Mata Atlântica;71.0
2908.33.4977;Mata Atlântica;33.0
2908.33.5001;Mata Atlântica;100.0
3030.35.1942;Mata Atlântica;20.0
3104.33.4418;Mata Atlântica;788.0
3104.33.4585;Mata Atlântica;2771.0
3104.33.4589;Mata Atlântica;1151.0
3170.31.1523;Mata Atlântica;76.0
3170.31.1525;Mata Atlântica;692.0
3170.31.2011;Cerrado;247.0
3170.31.2025;Mata Atlântica;35.0
3170.31.3168;Cerrado;1602.0
3170.31.3168;Mata Atlântica;36429.0
3170.31.3170;Cerrado;43407.0
3170.31.3170;Mata Atlântica;20064.0
3201.29.4555;Cerrado;22.0
3201.29.4661;Cerrado;47.0
3209.25.4713;Mata Atlântica;49.0
3256.50.4776;Cerrado;1354.0
3280.31.1532;Cerrado;15386.0
3280.31.1532;Mata Atlântica;8065.0
3302.33.4967;Mata Atlântica;1.0
3302.33.4968;Mata Atlântica;24.0
3302.33.4978;Mata Atlântica;3.0
3303.42.4599;Mata Atlântica;8246.0
3401.33.4666;Mata Atlântica;69.0
3401.33.4819;Mata Atlântica;8155.0
3401.33.4820;Mata Atlântica;5581.0
3401.33.4821;Mata Atlântica;6813.0
3500.42.4940;Mata Atlântica;132.0
3500.42.4940;Área Marinha;8.0
3504.35.4958;Mata Atlântica;153.0
3536.13.5011;Amazônia;843.0
3536.13.5016;Amazônia;28.0
3536.13.5017;Amazônia;9.0
3536.13.5018;Amazônia;35554.0
3560.35.2836;Mata Atlântica;67.0
3700.32.4554;Mata Atlântica;40.0
3800.35.2723;Mata Atlântica;584.0
3856.33.4586;Mata Atlântica;336.0
3856.33.4591;Mata Atlântica;2115.0
3856.33.4815;Mata Atlântica;1.0
3856.33.4818;Mata Atlântica;11.0
3856.33.4826;Mata Atlântica;3.0
3870.35.4325;Mata Atlântica;40.0
3880.35.3120;Mata Atlântica;50.0
3903.15.4456;Amazônia;4853.0
3905.43.4910;Mata Atlântica;43.0
4000.31.3618;Mata Atlântica;28.0
4100.31.4557;Mata Atlântica;8098.0
4110.33.4778;Mata Atlântica;150.0
4144.33.4726;Mata Atlântica;8.0
4144.33.4731;Mata Atlântica;44.0
4144.33.4734;Mata Atlântica;213.0
4144.33.4736;Mata Atlântica;139.0
4144.33.4753;Mata Atlântica;46.0
4144.33.4782;Mata Atlântica;675.0
4144.33.4784;Mata Atlântica;26.0
4144.33.4885;Mata Atlântica;92.0
4144.33.4890;Mata Atlântica;56.0
4144.33.4891;Mata Atlântica;9.0
4151.33.4635;Mata Atlântica;4385.0
4302.32.4966;Mata Atlântica;248.0
4340.35.3892;Cerrado;42.0
4340.35.3892;Mata Atlântica;1.0
4409.33.4961;Mata Atlântica;34333.0
4409.33.4963;Mata Atlântica;57.0
4409.33.4970;Mata Atlântica;8.0
4450.31.3850;Mata Atlântica;7.0
4470.31.1522;Mata Atlântica;11500.0
4480.31.2798;Mata Atlântica;34.0
4480.31.4254;Mata Atlântica;110.0
4480.31.4256;Mata Atlântica;586.0
4480.31.4258;Mata Atlântica;44.0
4480.31.4259;Mata Atlântica;200.0
4480.31.4272;Mata Atlântica;19.0
4500.27.4660;Área Marinha;170.0
4508.33.4592;Mata Atlântica;6.0
4530.35.4048;Mata Atlântica;7.0
4557.33.4879;Mata Atlântica;61.0
4557.33.4879;Área Marinha;2.0
4607.33.4704;Mata Atlântica;558.0
4610.31.2614;Mata Atlântica;21.0
4610.31.2632;Mata Atlântica;553.0
4610.31.2636;Mata Atlântica;4.0
4610.31.2642;Mata Atlântica;6.0
4610.31.3160;Mata Atlântica;67.0
4630.31.2710;Mata Atlântica;21.0
4650.31.2822;Cerrado;11.0
4730.31.3233;Mata Atlântica;223.0
4730.35.2799;Mata Atlântica;367.0
4780.35.2580;Mata Atlântica;857.0
4780.35.2857;Mata Atlântica;450.0
4807.51.4576;Cerrado;50.0
4809.50.4459;Mata Atlântica;41655.0
4850.35.2063;Mata Atlântica;18416.0
4850.35.4132;Mata Atlântica;5.0
4870.35.2955;Mata Atlântica;38.0
4902.43.4436;Pampa;204.0
4990.35.2587;Mata Atlântica;244.0
4990.35.2727;Mata Atlântica;176.0
5000.33.4420;Mata Atlântica;386.0
5000.33.4420;Área Marinha;30.0
5000.33.4767;Mata Atlântica;233.0
5000.33.4767;Área Marinha;51.0
5030.35.1959;Mata Atlântica;25136.0
5030.35.1961;Mata Atlântica;8961.0
5030.35.1962;Mata Atlântica;449.0
5030.35.1971;Mata Atlântica;53.0
5030.35.2562;Mata Atlântica;3.0
5030.35.2578;Mata Atlântica;168.0
5030.35.3139;Mata Atlântica;328.0
5030.35.3140;Mata Atlântica;125.0
5030.35.3141;Mata Atlântica;278.0
5030.35.4079;Mata Atlântica;741.0
5060.35.3845;Mata Atlântica;120.0
5070.35.3577;Mata Atlântica;393.0
5133.33.4754;Mata Atlântica;5.0
5133.33.4756;Mata Atlântica;312.0
5133.33.4757;Mata Atlântica;6.0
5133.33.4760;Mata Atlântica;11.0
5158.33.4913;Mata Atlântica;378.0
5158.33.4938;Mata Atlântica;987.0
5158.33.4939;Mata Atlântica;1489.0
5180.31.2786;Mata Atlântica;249.0
5200.32.4582;Mata Atlântica;61.0
5209.31.4449;Caatinga;186.0
5210.31.2858;Mata Atlântica;256.0
5210.31.3627;Mata Atlântica;277.0
5220.35.2750;Mata Atlântica;72.0
5220.35.3164;Mata Atlântica;12.0
5220.35.3249;Mata Atlântica;47.0
5220.35.3250;Mata Atlântica;53.0
5220.35.3474;Mata Atlântica;9.0
5259.51.4447;Cerrado;103.0
5407.42.3063;Mata Atlântica;210.0
5407.42.3063;Área Marinha;2.0
5410.35.3833;Mata Atlântica;190.0
5505.33.4668;Mata Atlântica;5.0
5505.33.4673;Mata Atlântica;9879.0
5537.31.4699;Mata Atlântica;13.0
5554.33.4924;Mata Atlântica;1976.0
5702.31.4752;Mata Atlântica;7158.0
5752.33.4880;Mata Atlântica;595.0
5752.33.4886;Mata Atlântica;381.0
5752.33.4887;Mata Atlântica;29.0
5800.31.3026;Mata Atlântica;19866.0
5895.31.2548;Mata Atlântica;25149.0
5930.31.3727;Mata Atlântica;8542.0
5960.31.3061;Mata Atlântica;315.0
6060.31.4255;Cerrado;17803.0
6100.31.3028;Mata Atlântica;49.0
6100.31.3862;Mata Atlântica;4.0
6224.51.4623;Amazônia;4.0
6224.51.4623;Cerrado;8.0
6259.50.4458;Mata Atlântica;15411.0
6305.33.4672;Mata Atlântica;103.0
6305.33.4955;Mata Atlântica;896.0
6305.33.4956;Mata Atlântica;142.0
6305.33.4957;Mata Atlântica;3263.0
6305.52.4803;Cerrado;18.0
6404.52.4564;Cerrado;36.0
6405.23.4960;Caatinga;28584.0
6570.31.4044;Mata Atlântica;7183.0
6606.50.4658;Cerrado;19591.0
6701.42.4814;Mata Atlântica;51.0
6702.31.4846;Mata Atlântica;105.0
6702.31.4847;Mata Atlântica;89.0
6805.31.4231;Mata Atlântica;10779.0
6870.31.2806;Mata Atlântica;3166.0
6907.43.4584;Mata Atlântica;1.0
6907.43.4584;Pampa;20.0
6920.31.1527;Mata Atlântica;16095.0
7040.31.3622;Cerrado;2.0
7040.31.3631;Cerrado;6.0
7040.31.3632;Cerrado;4.0
7047.31.3706;Cerrado;30048.0
7103.29.4561;Caatinga;575.0
7602.51.4560;Cerrado;146.0
7602.51.4610;Cerrado;16.0
7602.51.4611;Cerrado;231.0
7602.51.4680;Cerrado;81.0
7602.51.4695;Cerrado;16.0
7602.51.4702;Cerrado;2.0
7602.51.4707;Cerrado;17.0
7602.51.4715;Cerrado;6.0
7602.51.4749;Cerrado;49.0
7602.51.4750;Cerrado;38.0
7602.51.4751;Cerrado;17.0
7602.51.4766;Cerrado;7.0
7602.51.4789;Cerrado;4.0
7602.51.4790;Cerrado;14.0
7602.51.4840;Cerrado;258.0
7602.51.4859;Cerrado;16.0
7602.51.4860;Cerrado;64.0
7602.51.4861;Cerrado;63.0
7602.51.4876;Cerrado;12.0
7602.51.4882;Cerrado;432.0
7602.51.4888;Cerrado;346.0
7602.51.4904;Cerrado;87.0
7652.41.4997;Mata Atlântica;603.0
7700.23.4915;Caatinga;5941.0
7802.31.4864;Mata Atlântica;30015.0
7806.31.4605;Mata Atlântica;144.66666666666666
7906.31.4427;Mata Atlântica;90.0
8107.31.4440;Mata Atlântica;23.0
8204.41.4837;Mata Atlântica;50.0
8204.41.4838;Mata Atlântica;10.0
8204.41.4839;Mata Atlântica;7.0
